Chromosome,Position,target
chr19,7922524.0,SNAPC2
chr19,7922444.0,SNAPC2
chr9,15422907.0,SNAPC3
chr9,15423088.0,SNAPC3
chr9,136398334.0,SNAPC4
chr9,136395675.0,SNAPC4
chr15,66497711.0,SNAPC5
chr15,66494517.0,SNAPC5
chr1,153658765.0,SNAPIN
chr1,153659173.0,SNAPIN
chr4,89822362.0,SNCA
chr4,89729242.0,SNCA
chr5,122444599.0,SNCAIP
chr5,122423471.0,SNCAIP
chr5,176626490.0,SNCB
chr5,176626756.0,SNCB
chr10,86960057.0,SNCG
chr10,86960075.0,SNCG
chr7,127721367.0,SND1
chr7,127686662.0,SND1
chr2,241030472.0,SNED1
chr2,241071877.0,SNED1
chr17,48931655.0,SNF8
chr17,48933235.0,SNF8
chr14,95534871.0,SNHG10
chr14,95534871.0,SNHG10
chr5,9545995.0,SNHG18
chr5,9546014.0,SNHG18
chr16,2156239.0,SNHG19
chr16,2155687.0,SNHG19
chr18,49814008.0,SNHG22
chr18,49814008.0,SNHG22
chr1,159855427.0,SNHG28
chr1,159855192.0,SNHG28
chr2,214809309.0,SNHG31
chr2,214809652.0,SNHG31
chr6,31834735.0,SNHG32
chr6,31834802.0,SNHG32
chr5,139273667.0,SNHG4
chr5,139273586.0,SNHG4
chr16,1964440.0,SNHG9
chr16,1964765.0,SNHG9
chr1,37540213.0,SNIP1
chr1,37540628.0,SNIP1
chr16,11676183.0,SNN
chr16,11676158.0,SNN
chr1,235128794.0,SNORA14B
chr1,235128794.0,SNORA14B
chr11,93733705.0,SNORA18
chr11,93733682.0,SNORA18
chr17,38853345.0,SNORA21
chr17,38853747.0,SNORA21
chr15,65286244.0,SNORA24B
chr15,65286244.0,SNORA24B
chr4,52712691.0,SNORA26
chr4,52712689.0,SNORA26
chr3,186786716.0,SNORA4
chr3,186786689.0,SNORA4
chr17,7573734.0,SNORA48
chr17,7573764.0,SNORA48
chr11,811653.0,SNORA52
chr11,811654.0,SNORA52
chr11,62665330.0,SNORA57
chr11,62665354.0,SNORA57
chr3,39407473.0,SNORA6
chr3,39407451.0,SNORA6
chr17,7577715.0,SNORA67
chr17,7577160.0,SNORA67
chrX,154399405.0,SNORA70
chrX,154399796.0,SNORA70
chr22,20126373.0,SNORA77B
chr22,20126373.0,SNORA77B
chr16,1964972.0,SNORA78
chr16,1964972.0,SNORA78
chr3,12840611.0,SNORA7A
chr3,12841330.0,SNORA7A
chr3,12840582.0,SNORA7B
chr3,129397480.0,SNORA7B
chr3,12840582.0,SNORA7B
chr3,129397480.0,SNORA7B
chr22,38225592.0,SNORA92
chr22,38225592.0,SNORA92
chr3,48605608.0,SNORA94
chr3,48605578.0,SNORA94
chr8,11704613.0,SNORA99
chr8,11704593.0,SNORA99
chr2,232875976.0,SNORC
chr2,232876287.0,SNORC
chr17,7576701.0,SNORD10
chr17,7576693.0,SNORD10
chr6,132814782.0,SNORD101
chr6,132814917.0,SNORD101
chr17,8174198.0,SNORD118
chr17,8174198.0,SNORD118
chr20,2463080.0,SNORD119
chr20,2463080.0,SNORD119
chr9,33934500.0,SNORD121B
chr9,33934480.0,SNORD121B
chr8,33513114.0,SNORD13
chr8,33513131.0,SNORD13
chr5,86620494.0,SNORD138
chr5,86620494.0,SNORD138
chr22,39317007.0,SNORD139
chr22,39317007.0,SNORD139
chr11,66052571.0,SNORD13F
chr11,66052367.0,SNORD13F
chr11,75399578.0,SNORD15A
chr11,75399578.0,SNORD15A
chr9,103204752.0,SNORD1A
chr17,76561384.0,SNORD1A
chr9,103204779.0,SNORD1A
chr17,76561357.0,SNORD1A
chr3,186783827.0,SNORD2
chr3,186783827.0,SNORD2
chr11,62855870.0,SNORD25
chr11,62855870.0,SNORD25
chr19,49489969.0,SNORD32A
chr19,49489969.0,SNORD32A
chr9,133349544.0,SNORD36A
chr9,133349544.0,SNORD36A
chr17,28720249.0,SNORD42B
chr17,28720311.0,SNORD42B
chr22,39319549.0,SNORD43
chr22,39319766.0,SNORD43
chr1,75786300.0,SNORD45C
chr1,75786364.0,SNORD45C
chr1,44776029.0,SNORD46
chr1,44775743.0,SNORD46
chr6,31835097.0,SNORD48
chr6,31834969.0,SNORD48
chr8,56074730.0,SNORD54
chr8,56074763.0,SNORD54
chr1,44775394.0,SNORD55
chr1,44775439.0,SNORD55
chr18,49491752.0,SNORD58B
chr18,49492557.0,SNORD58B
chr16,2155817.0,SNORD60
chr16,2155712.0,SNORD60
chrX,136880275.0,SNORD61
chrX,136880275.0,SNORD61
chr16,89561174.0,SNORD68
chr16,89561114.0,SNORD68
chr1,173868216.0,SNORD74
chr1,173868216.0,SNORD74
chr2,231461420.0,SNORD82
chr2,231461420.0,SNORD82
chr22,39314100.0,SNORD83B
chr22,39314100.0,SNORD83B
chr2,101273326.0,SNORD89
chr2,101273326.0,SNORD89
chr5,181244001.0,SNORD95
chr5,181243977.0,SNORD95
chr20,1300588.0,SNPH
chr20,1297190.0,SNPH
chr3,43303299.0,SNRK
chr3,43303695.0,SNRK
chr2,96291452.0,SNRNP200
chr2,96295552.0,SNRNP200
chr16,55839.0,SNRNP25
chr16,55522.0,SNRNP25
chr2,69895208.0,SNRNP27
chr2,69894002.0,SNRNP27
chr12,123465962.0,SNRNP35
chr12,123465721.0,SNRNP35
chr1,31289262.0,SNRNP40
chr1,31293226.0,SNRNP40
chr6,7594157.0,SNRNP48
chr6,7605461.0,SNRNP48
chr19,49101436.0,SNRNP70
chr19,49101438.0,SNRNP70
chr19,40759496.0,SNRPA
chr19,40765071.0,SNRPA
chr15,101295137.0,SNRPA1
chr15,101287668.0,SNRPA1
chr20,2465765.0,SNRPB
chr20,2462638.0,SNRPB
chr20,16740873.0,SNRPB2
chr20,16740862.0,SNRPB2
chr6,34770297.0,SNRPC
chr6,34767914.0,SNRPC
chr18,21622790.0,SNRPD1
chr18,21622771.0,SNRPD1
chr19,45688384.0,SNRPD2
chr19,45688395.0,SNRPD2
chr22,24557752.0,SNRPD3
chr22,24557751.0,SNRPD3
chr1,203863666.0,SNRPE
chr1,203869883.0,SNRPE
chr12,95861207.0,SNRPF
chr12,95861229.0,SNRPF
chr2,70288190.0,SNRPG
chr2,70287262.0,SNRPG
chr15,24977863.0,SNRPN
chr15,24976990.0,SNRPN
chr20,33443347.0,SNTA1
chr20,33410235.0,SNTA1
chr8,120811331.0,SNTB1
chr8,120575149.0,SNTB1
chr16,69260125.0,SNTB2
chr16,69284145.0,SNTB2
chr8,50704666.0,SNTG1
chr8,50438565.0,SNTG1
chr2,1209191.0,SNTG2
chr2,1083636.0,SNTG2
chr3,63663982.0,SNTN
chr3,63652703.0,SNTN
chr22,41675072.0,SNU13
chr22,41680284.0,SNU13
chr15,75601162.0,SNUPN
chr15,75598574.0,SNUPN
chr15,24967938.0,SNURF
chr15,24962148.0,SNURF
chr14,77737037.0,SNW1
chr14,77754999.0,SNW1
chr15,64118133.0,SNX1
chr15,64123535.0,SNX1
chr7,26365132.0,SNX10
chr7,26371876.0,SNX10
chr17,48112613.0,SNX11
chr17,48112667.0,SNX11
chrX,71068152.0,SNX12
chrX,71061925.0,SNX12
chr7,17875505.0,SNX13
chr7,17839992.0,SNX13
chr6,85530266.0,SNX14
chr6,85543193.0,SNX14
chr11,65027625.0,SNX15
chr11,65034872.0,SNX15
chr8,81815348.0,SNX16
chr8,81802385.0,SNX16
chr2,27373948.0,SNX17
chr2,27372697.0,SNX17
chr5,54517980.0,SNX18
chr5,54518368.0,SNX18
chr11,130915148.0,SNX19
chr11,130914332.0,SNX19
chr5,122827390.0,SNX2
chr5,122802113.0,SNX2
chr16,50675806.0,SNX20
chr16,50673916.0,SNX20
chr20,45834321.0,SNX21
chr20,45835036.0,SNX21
chr15,64152243.0,SNX22
chr15,64151788.0,SNX22
chr5,122845667.0,SNX24
chr5,122845674.0,SNX24
chr4,185339494.0,SNX25
chr4,185323585.0,SNX25
chr1,151612406.0,SNX27
chr1,151692940.0,SNX27
chr16,12027387.0,SNX29
chr16,12126662.0,SNX29
chr6,108260817.0,SNX3
chr6,108260905.0,SNX3
chr9,112836278.0,SNX30
chr9,112836291.0,SNX30
chr8,100635952.0,SNX31
chr8,100649489.0,SNX31
chr11,65850009.0,SNX32
chr11,65851099.0,SNX32
chr15,75656964.0,SNX33
chr15,75657063.0,SNX33
chr3,125498187.0,SNX4
chr3,125498156.0,SNX4
chr20,17950176.0,SNX5
chr20,17952666.0,SNX5
chr14,34603411.0,SNX6
chr14,34605643.0,SNX6
chr1,98695591.0,SNX7
chr1,98698843.0,SNX7
chr7,2256904.0,SNX8
chr7,2275124.0,SNX8
chr6,157932256.0,SNX9
chr6,157901988.0,SNX9
chr1,179341091.0,SOAT1
chr1,179347667.0,SOAT1
chr12,53118423.0,SOAT2
chr12,53116104.0,SOAT2
chr6,107633759.0,SOBP
chr6,107633800.0,SOBP
chr16,11255023.0,SOCS1
chr16,11255321.0,SOCS1
chr12,93575021.0,SOCS2
chr12,93575020.0,SOCS2
chr12,93571584.0,SOCS2-AS1
chr12,93572149.0,SOCS2-AS1
chr17,78358948.0,SOCS3
chr17,78358893.0,SOCS3
chr14,55043934.0,SOCS4
chr14,55044098.0,SOCS4
chr2,46759800.0,SOCS5
chr2,46759647.0,SOCS5
chr18,70325068.0,SOCS6
chr18,70324961.0,SOCS6
chr17,38366308.0,SOCS7
chr17,38368039.0,SOCS7
chr21,31659770.0,SOD1
chr21,31667287.0,SOD1
chr6,159692705.0,SOD2
chr6,159692701.0,SOD2
chr6,159762403.0,SOD2-OT1
chr6,159762403.0,SOD2-OT1
chr4,24799760.0,SOD3
chr4,24799585.0,SOD3
chr20,36839249.0,SOGA1
chr20,36839397.0,SOGA1
chr6,127476013.0,SOGA3
chr6,127514880.0,SOGA3
chr9,135698421.0,SOHLH1
chr9,135698390.0,SOHLH1
chr13,36191841.0,SOHLH2
chr13,36201992.0,SOHLH2
chr21,33552165.0,SON
chr21,33551443.0,SON
chr10,95318380.0,SORBS1
chr10,95397232.0,SORBS1
chr4,185623932.0,SORBS2
chr4,185662158.0,SORBS2
chr8,22569232.0,SORBS3
chr8,22567095.0,SORBS3
chr10,106699289.0,SORCS1
chr10,106709313.0,SORCS1
chr4,7661567.0,SORCS2
chr4,7531596.0,SORCS2
chr10,105105494.0,SORCS3
chr10,105147760.0,SORCS3
chr15,45061182.0,SORD
chr15,45023326.0,SORD
chr11,121586318.0,SORL1
chr11,121557370.0,SORL1
chr1,109314732.0,SORT1
chr1,109345758.0,SORT1
chr2,39035240.0,SOS1
chr2,38997391.0,SOS1
chr14,50174498.0,SOS2
chr14,50161494.0,SOS2
chr17,43755612.0,SOST
chr17,43755484.0,SOST
chr7,16462672.0,SOSTDC1
chr7,16465512.0,SOSTDC1
chr5,132814763.0,SOWAHA
chr5,132814970.0,SOWAHA
chr4,76897056.0,SOWAHB
chr4,76897295.0,SOWAHB
chr2,109615558.0,SOWAHC
chr2,109615642.0,SOWAHC
chrX,119759317.0,SOWAHD
chrX,119758941.0,SOWAHD
chr13,112067929.0,SOX1
chr13,112068776.0,SOX1
chr22,37983536.0,SOX10
chr22,37973693.0,SOX10
chr2,5692904.0,SOX11
chr2,5693598.0,SOX11
chr20,326772.0,SOX12
chr20,326816.0,SOX12
chr1,204124741.0,SOX13
chr1,204123737.0,SOX13
chr3,137765012.0,SOX14
chr3,137765094.0,SOX14
chr17,7589211.0,SOX15
chr17,7589688.0,SOX15
chr8,54458336.0,SOX17
chr8,54459950.0,SOX17
chr20,64049269.0,SOX18
chr20,64049190.0,SOX18
chr3,181712737.0,SOX2
chr3,181712430.0,SOX2
chr13,94711474.0,SOX21
chr13,94711604.0,SOX21
chr13,94712260.0,SOX21-AS1
chr13,94712111.0,SOX21-AS1
chrX,140504500.0,SOX3
chrX,140504391.0,SOX3
chr5,157646679.0,SOX30
chr5,157651494.0,SOX30
chr6,21594741.0,SOX4
chr6,21595424.0,SOX4
chr12,23846067.0,SOX5
chr12,23536495.0,SOX5
chr11,16318590.0,SOX6
chr11,16097666.0,SOX6
chr8,10730306.0,SOX7
chr8,10726324.0,SOX7
chr16,983815.0,SOX8
chr16,983821.0,SOX8
chr17,72123680.0,SOX9
chr17,72122969.0,SOX9
chr17,72121391.0,SOX9-AS1
chr17,72120931.0,SOX9-AS1
chr12,53411167.0,SP1
chr12,53383306.0,SP1
chr2,230443073.0,SP100
chr2,230461277.0,SP100
chr2,230214987.0,SP110
chr2,230214962.0,SP110
chr2,230245063.0,SP140
chr2,230237234.0,SP140
chr2,230400220.0,SP140L
chr2,230357941.0,SP140L
chr17,47916882.0,SP2
chr17,47916462.0,SP2
chr17,47941418.0,SP2-AS1
chr17,47941418.0,SP2-AS1
chr2,173955938.0,SP3
chr2,173963815.0,SP3
chr7,21430442.0,SP4
chr7,21477238.0,SP4
chr2,170716583.0,SP5
chr2,170716314.0,SP5
chr17,47848423.0,SP6
chr17,47847792.0,SP6
chr12,53328978.0,SP7
chr12,53328961.0,SP7
chr7,20785097.0,SP8
chr7,20785509.0,SP8
chr2,174335102.0,SP9
chr2,174337323.0,SP9
chr11,124694378.0,SPA17
chr11,124694303.0,SPA17
chr9,35910648.0,SPAAR
chr9,35910448.0,SPAAR
chr6,88048091.0,SPACA1
chr6,88048071.0,SPACA1
chr17,32996988.0,SPACA3
chr17,32995688.0,SPACA3
chr19,48607157.0,SPACA4
chr19,48607152.0,SPACA4
chrX,48007918.0,SPACA5
chrX,48130803.0,SPACA5
chrX,48008531.0,SPACA5
chrX,48131416.0,SPACA5
chr19,51704060.0,SPACA6
chr19,51704080.0,SPACA6
chr13,112401104.0,SPACA7
chr13,112401135.0,SPACA7
chr9,132888337.0,SPACA9
chr9,132888306.0,SPACA9
chr8,100213371.0,SPAG1
chr8,100220309.0,SPAG1
chr8,7860667.0,SPAG11A
chr8,7860667.0,SPAG11A
chr8,7451157.0,SPAG11B
chr8,7451158.0,SPAG11B
chr2,213862603.0,SPAG16
chr2,213862514.0,SPAG16
chr2,213284668.0,SPAG16-DT
chr2,213284673.0,SPAG16-DT
chr1,117992621.0,SPAG17
chr1,118151304.0,SPAG17
chr20,35618708.0,SPAG4
chr20,35617227.0,SPAG4
chr17,28580031.0,SPAG5
chr17,28585921.0,SPAG5
chr17,28598948.0,SPAG5-AS1
chr17,28598948.0,SPAG5-AS1
chr10,22391748.0,SPAG6
chr10,22368530.0,SPAG6
chr17,4960081.0,SPAG7
chr17,4960064.0,SPAG7
chr9,35812136.0,SPAG8
chr9,35810991.0,SPAG8
chr17,51120636.0,SPAG9
chr17,50990547.0,SPAG9
chr7,123953831.0,SPAM1
chr7,123954108.0,SPAM1
chrX,141003503.0,SPANXA1
chrX,141590559.0,SPANXA1
chrX,141241667.0,SPANXA1
chrX,141583888.0,SPANXA1
chrX,141697615.0,SPANXA1
chrX,141589778.0,SPANXA1
chrX,141242448.0,SPANXA1
chrX,141584669.0,SPANXA1
chrX,141698396.0,SPANXA1
chrX,141241659.0,SPANXA2
chrX,141583880.0,SPANXA2
chrX,141697607.0,SPANXA2
chrX,141003511.0,SPANXA2
chrX,141590567.0,SPANXA2
chrX,141589781.0,SPANXA2
chrX,141242445.0,SPANXA2
chrX,141584666.0,SPANXA2
chrX,141698393.0,SPANXA2
chrX,141002708.0,SPANXB1
chrX,141002748.0,SPANXB1
chrX,141241716.0,SPANXC
chrX,141697664.0,SPANXC
chrX,141241589.0,SPANXC
chrX,141583810.0,SPANXC
chrX,141003581.0,SPANXC
chrX,141590637.0,SPANXC
chrX,141697537.0,SPANXD
chrX,141697537.0,SPANXD
chrX,145247603.0,SPANXN1
chrX,145247604.0,SPANXN1
chrX,143712491.0,SPANXN2
chrX,143712296.0,SPANXN2
chrX,143508973.0,SPANXN3
chrX,143509122.0,SPANXN3
chrX,143034173.0,SPANXN4
chrX,143034206.0,SPANXN4
chrX,52796607.0,SPANXN5
chrX,52796549.0,SPANXN5
chr5,151669680.0,SPARC
chr5,151666486.0,SPARC
chr4,87480422.0,SPARCL1
chr4,87494361.0,SPARCL1
chr13,36314266.0,SPART
chr13,36304605.0,SPART
chr13,36346125.0,SPART-AS1
chr13,36346349.0,SPART-AS1
chr2,32144996.0,SPAST
chr2,32064212.0,SPAST
chr1,84516384.0,SPATA1
chr1,84522429.0,SPATA1
chr3,57074159.0,SPATA12
chr3,57074126.0,SPATA12
chr13,24290686.0,SPATA13
chr13,24286289.0,SPATA13
chr3,172956790.0,SPATA16
chr3,173048961.0,SPATA16
chr1,217774506.0,SPATA17
chr1,217782282.0,SPATA17
chr4,52076990.0,SPATA18
chr4,52077046.0,SPATA18
chr11,133844258.0,SPATA19
chr11,133842535.0,SPATA19
chr20,49908192.0,SPATA2
chr20,49906422.0,SPATA2
chr17,50549408.0,SPATA20
chr17,50549454.0,SPATA20
chr1,16409618.0,SPATA21
chr1,16403762.0,SPATA21
chr17,3462485.0,SPATA22
chr17,3448922.0,SPATA22
chr5,139401966.0,SPATA24
chr5,139401763.0,SPATA24
chr20,45886961.0,SPATA25
chr20,45886795.0,SPATA25
chr16,89697929.0,SPATA2L
chr16,89701104.0,SPATA2L
chr2,231002746.0,SPATA3
chr2,231000470.0,SPATA3
chr2,230996194.0,SPATA3-AS1
chr2,230996136.0,SPATA3-AS1
chr9,39358143.0,SPATA31A1
chr9,39358740.0,SPATA31A1
chr9,66988615.0,SPATA31A3
chr9,66988616.0,SPATA31A3
chr9,60918707.0,SPATA31A5
chr9,61194337.0,SPATA31A5
chr9,60918340.0,SPATA31A5
chr9,61193970.0,SPATA31A5
chr9,42188207.0,SPATA31A6
chr9,42187134.0,SPATA31A6
chr9,60918403.0,SPATA31A7
chr9,60918419.0,SPATA31A7
chr9,87921569.0,SPATA31C1
chr9,87923106.0,SPATA31C1
chr9,88132597.0,SPATA31C2
chr9,88132141.0,SPATA31C2
chr9,81990864.0,SPATA31D1
chr9,81988942.0,SPATA31D1
chr9,81947615.0,SPATA31D3
chr9,81947618.0,SPATA31D3
chr9,81932526.0,SPATA31D4
chr9,81932814.0,SPATA31D4
chr9,87885760.0,SPATA31E1
chr9,87883091.0,SPATA31E1
chr17,45255909.0,SPATA32
chr17,45255846.0,SPATA32
chr16,89669346.0,SPATA33
chr16,89669414.0,SPATA33
chr4,176193043.0,SPATA4
chr4,176193522.0,SPATA4
chr1,212835917.0,SPATA45
chr1,212836060.0,SPATA45
chr1,162374492.0,SPATA46
chr1,162375387.0,SPATA46
chr7,50159105.0,SPATA48
chr7,50096516.0,SPATA48
chr4,122979285.0,SPATA5
chr4,122929065.0,SPATA5
chr15,45421143.0,SPATA5L1
chr15,45403399.0,SPATA5L1
chr1,48411495.0,SPATA6
chr1,48471968.0,SPATA6
chr9,4625467.0,SPATA6L
chr9,4625335.0,SPATA6L
chr14,88429411.0,SPATA7
chr14,88429355.0,SPATA7
chr15,96783263.0,SPATA8
chr15,96783431.0,SPATA8
chr15,96784248.0,SPATA8-AS1
chr15,96783694.0,SPATA8-AS1
chr5,95675446.0,SPATA9
chr5,95682844.0,SPATA9
chr8,144040264.0,SPATC1
chr8,144040868.0,SPATC1
chr21,46161484.0,SPATC1L
chr21,46161974.0,SPATC1L
chr6,44360461.0,SPATS1
chr6,44361953.0,SPATS1
chr12,49494778.0,SPATS2
chr12,49494913.0,SPATS2
chr2,200440776.0,SPATS2L
chr2,200439201.0,SPATS2L
chr19,11148012.0,SPC24
chr19,11147201.0,SPC24
chr2,168889421.0,SPC25
chr2,168889434.0,SPC25
chr3,52707722.0,SPCS1
chr3,52707709.0,SPCS1
chr11,74949299.0,SPCS2
chr1,28096009.0,SPCS2
chr11,74969620.0,SPCS2
chr4,176328234.0,SPCS3
chr4,176320086.0,SPCS3
chr6,34538292.0,SPDEF
chr6,34539374.0,SPDEF
chr5,169601350.0,SPDL1
chr5,169591184.0,SPDL1
chr2,28829308.0,SPDYA
chr2,28822354.0,SPDYA
chr11,65172444.0,SPDYC
chr11,65172296.0,SPDYC
chr7,44007425.0,SPDYE1
chr7,44007394.0,SPDYE1
chr7,44000098.0,SPDYE11
chr7,67278862.0,SPDYE11
chr7,75281361.0,SPDYE11
chr7,75309289.0,SPDYE11
chr7,75337256.0,SPDYE11
chr7,75494196.0,SPDYE11
chr7,77060365.0,SPDYE11
chr7,75286792.0,SPDYE11
chr7,75314720.0,SPDYE11
chr7,75342687.0,SPDYE11
chr7,73022429.0,SPDYE11
chr7,73050572.0,SPDYE11
chr7,73078682.0,SPDYE11
chr7,73106715.0,SPDYE11
chr7,77025016.0,SPDYE11
chr7,76538685.0,SPDYE16
chr7,76538685.0,SPDYE16
chr7,73022423.0,SPDYE17
chr7,73050566.0,SPDYE17
chr7,73078676.0,SPDYE17
chr7,73106709.0,SPDYE17
chr7,77025010.0,SPDYE17
chr7,75286798.0,SPDYE17
chr7,75314726.0,SPDYE17
chr7,75342693.0,SPDYE17
chr7,75281290.0,SPDYE17
chr7,75309218.0,SPDYE17
chr7,75337185.0,SPDYE17
chr7,73027920.0,SPDYE17
chr7,73056065.0,SPDYE17
chr7,73084192.0,SPDYE17
chr7,73112206.0,SPDYE17
chr7,77030524.0,SPDYE17
chr7,77053071.0,SPDYE18
chr7,77060424.0,SPDYE18
chr7,102560801.0,SPDYE2
chr7,102659891.0,SPDYE2
chr7,102348477.0,SPDYE2
chr7,102560876.0,SPDYE2
chr7,102659966.0,SPDYE2
chr7,102348402.0,SPDYE2
chr7,100319692.0,SPDYE3
chr7,100319742.0,SPDYE3
chr17,8753360.0,SPDYE4
chr17,8757428.0,SPDYE4
chr7,75495236.0,SPDYE5
chr7,75501749.0,SPDYE5
chr7,102348419.0,SPDYE6
chr7,102348419.0,SPDYE6
chr17,20204481.0,SPECC1
chr17,20232239.0,SPECC1
chr22,24330354.0,SPECC1L
chr22,24322676.0,SPECC1L
chr20,3781234.0,SPEF1
chr20,3781252.0,SPEF1
chr5,35618009.0,SPEF2
chr5,35670143.0,SPEF2
chr2,219481365.0,SPEG
chr2,219444992.0,SPEG
chr2,219497119.0,SPEGNB
chr2,219496918.0,SPEGNB
chr17,7420955.0,SPEM1
chr17,7420654.0,SPEM1
chr17,7426584.0,SPEM2
chr17,7426306.0,SPEM2
chr17,7430245.0,SPEM3
chr17,7429502.0,SPEM3
chr1,15932778.0,SPEN
chr1,15918969.0,SPEN
chr15,68945847.0,SPESP1
chr15,68945836.0,SPESP1
chr15,44567482.0,SPG11
chr15,44595373.0,SPG11
chr15,64980929.0,SPG21
chr15,64974635.0,SPG21
chr16,89532045.0,SPG7
chr16,89524105.0,SPG7
chr17,76386229.0,SPHK1
chr17,76386039.0,SPHK1
chr19,48626014.0,SPHK2
chr19,48627983.0,SPHK2
chr2,228019761.0,SPHKAP
chr2,228019331.0,SPHKAP
chr11,47358982.0,SPI1
chr11,47358903.0,SPI1
chr19,50423028.0,SPIB
chr19,50423026.0,SPIB
chr12,101486598.0,SPIC
chr12,101486408.0,SPIC
chr3,113468157.0,SPICE1
chr3,113469132.0,SPICE1
chr8,47598963.0,SPIDR
chr8,47673926.0,SPIDR
chr9,88462565.0,SPIN1
chr9,88462598.0,SPIN1
chrX,57135896.0,SPIN2A
chrX,57136196.0,SPIN2A
chrX,57119928.0,SPIN2B
chrX,57120228.0,SPIN2B
chrX,56994299.0,SPIN3
chrX,56994791.0,SPIN3
chrX,63350430.0,SPIN4
chrX,63350664.0,SPIN4
chr11,63818835.0,SPINDOC
chr11,63813674.0,SPINDOC
chr5,147828072.0,SPINK1
chr5,147828086.0,SPINK1
chr5,148282167.0,SPINK13
chr5,148282203.0,SPINK13
chr5,148174306.0,SPINK14
chr5,148174300.0,SPINK14
chr4,56811735.0,SPINK2
chr4,56811734.0,SPINK2
chr9,33246665.0,SPINK4
chr9,33246622.0,SPINK4
chr5,148107082.0,SPINK5
chr5,148100518.0,SPINK5
chr5,148213962.0,SPINK6
chr5,148213976.0,SPINK6
chr5,148315662.0,SPINK7
chr5,148314160.0,SPINK7
chr3,48319521.0,SPINK8
chr3,48328303.0,SPINK8
chr5,148335632.0,SPINK9
chr5,148335673.0,SPINK9
chr15,40853851.0,SPINT1
chr15,40853217.0,SPINT1
chr19,38290178.0,SPINT2
chr19,38290244.0,SPINT2
chr20,45512780.0,SPINT3
chr20,45515583.0,SPINT3
chr20,45722439.0,SPINT4
chr20,45722471.0,SPINT4
chr18,12546797.0,SPIRE1
chr18,12493106.0,SPIRE1
chr16,89828650.0,SPIRE2
chr16,89855631.0,SPIRE2
chr16,29664187.0,SPN
chr16,29664240.0,SPN
chr16,28975377.0,SPNS1
chr16,28979171.0,SPNS1
chr17,4499402.0,SPNS2
chr17,4530712.0,SPNS2
chr17,4446201.0,SPNS3
chr17,4445175.0,SPNS3
chr20,57334786.0,SPO11
chr20,57335903.0,SPO11
chr1,31815144.0,SPOCD1
chr1,31814126.0,SPOCD1
chr5,136979446.0,SPOCK1
chr5,137067770.0,SPOCK1
chr10,72064209.0,SPOCK2
chr10,72072254.0,SPOCK2
chr4,166912647.0,SPOCK3
chr4,166737581.0,SPOCK3
chr11,14260661.0,SPON1
chr11,13963131.0,SPON1
chr4,1170539.0,SPON2
chr4,1171184.0,SPON2
chr17,49618993.0,SPOP
chr17,49601957.0,SPOP
chr2,138569003.0,SPOPL
chr2,138568987.0,SPOPL
chr9,128823762.0,SPOUT1
chr9,128824844.0,SPOUT1
chr4,87981725.0,SPP1
chr4,87982501.0,SPP1
chr2,234060464.0,SPP2
chr2,234060387.0,SPP2
chr15,50747542.0,SPPL2A
chr15,50748738.0,SPPL2A
chr19,2345314.0,SPPL2B
chr19,2338791.0,SPPL2B
chr17,45846198.0,SPPL2C
chr17,45845297.0,SPPL2C
chr12,120784580.0,SPPL3
chr12,120769034.0,SPPL3
chr2,72888474.0,SPR
chr2,72888454.0,SPR
chr15,38351606.0,SPRED1
chr15,38299414.0,SPRED1
chr2,65313621.0,SPRED2
chr2,65334650.0,SPRED2
chr19,38392066.0,SPRED3
chr19,38392051.0,SPRED3
chr10,133423328.0,SPRN
chr10,133423630.0,SPRN
chr1,152985462.0,SPRR1A
chr1,152985457.0,SPRR1A
chr1,153032577.0,SPRR1B
chr1,153032514.0,SPRR1B
chr1,153056540.0,SPRR2A
chr1,153056543.0,SPRR2A
chr1,153070639.0,SPRR2B
chr1,153070644.0,SPRR2B
chr1,153040227.0,SPRR2D
chr1,153040226.0,SPRR2D
chr1,153093605.0,SPRR2E
chr1,153093605.0,SPRR2E
chr1,153112583.0,SPRR2F
chr1,153112668.0,SPRR2F
chr1,153149984.0,SPRR2G
chr1,153150003.0,SPRR2G
chr1,153003384.0,SPRR3
chr1,153003123.0,SPRR3
chr1,152972065.0,SPRR4
chr1,152972051.0,SPRR4
chr1,231351339.0,SPRTN
chr1,231351342.0,SPRTN
chr4,123402461.0,SPRY1
chr4,123402460.0,SPRY1
chr13,80336960.0,SPRY2
chr13,80336904.0,SPRY2
chrX,155774427.0,SPRY3
chrY,56960947.0,SPRY3
chrX,155774424.0,SPRY3
chrY,56960944.0,SPRY3
chr5,142314741.0,SPRY4
chr5,142314792.0,SPRY4
chr5,142325186.0,SPRY4-AS1
chr5,142325208.0,SPRY4-AS1
chr12,53068180.0,SPRYD3
chr12,53074742.0,SPRYD3
chr12,56469198.0,SPRYD4
chr12,56469254.0,SPRYD4
chr13,49921513.0,SPRYD7
chr13,49921573.0,SPRYD7
chr1,9356167.0,SPSB1
chr1,9356208.0,SPSB1
chr12,6872551.0,SPSB2
chr12,6871276.0,SPSB2
chr16,1778230.0,SPSB3
chr16,1778238.0,SPSB3
chr3,141066450.0,SPSB4
chr3,141066669.0,SPSB4
chr1,158651439.0,SPTA1
chr1,158680595.0,SPTA1
chr9,128600118.0,SPTAN1
chr9,128604397.0,SPTAN1
